id,cluster,voltage_ab,voltage_bc,voltage_ca,current_ab,current_bc,current_ca, real_power_ab, real_power_bc, real_power_ca,apparent_power_ab,apparent_power_bc,apparent_power_ca,reactive_power_ab,reactive_power_bc,reactive_power_ca,frequency,power_factor,real_power,apparent_power,accumulate_consumption,duration_consumption,inserted_at
21122,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/30/2017 23:00
21123,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/30/2017 23:00
21124,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/30/2017 23:15
21125,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/30/2017 23:15
21126,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/30/2017 23:15
21127,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/30/2017 23:30
21128,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/30/2017 23:30
21129,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/30/2017 23:30
21130,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/30/2017 23:45
21131,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/30/2017 23:45
21132,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/30/2017 23:45
21133,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 0:00
21134,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 0:00
21135,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 0:00
21136,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 0:15
21137,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 0:15
21138,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 0:15
21139,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 0:30
21140,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 0:30
21141,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 0:30
21142,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 0:45
21143,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 0:45
21144,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 0:45
21145,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 1:00
21146,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 1:00
21147,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 1:00
21148,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 1:15
21149,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 1:15
21150,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 1:15
21151,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 1:30
21152,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 1:30
21153,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 1:30
21154,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 1:45
21155,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 1:45
21156,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 1:45
21157,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 2:00
21158,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 2:00
21159,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 2:00
21160,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 2:15
21161,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 2:15
21162,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 2:15
21163,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 2:30
21164,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 2:30
21165,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 2:30
21166,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 2:45
21167,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 2:45
21168,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 2:45
21169,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 3:00
21170,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 3:00
21171,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 3:00
21172,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 3:15
21173,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 3:15
21174,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 3:15
21175,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 3:30
21176,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 3:30
21177,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 3:30
21178,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 3:45
21179,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 3:45
21180,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 3:45
21181,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 4:00
21182,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 4:00
21183,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 4:00
21184,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 4:15
21185,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 4:15
21186,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 4:15
21187,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 4:30
21188,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 4:30
21189,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 4:30
21190,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 4:45
21191,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 4:45
21192,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 4:45
21193,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 5:00
21194,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 5:00
21195,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 5:00
21196,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 5:15
21197,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 5:15
21198,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 5:15
21199,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 5:30
21200,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 5:30
21201,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 5:30
21202,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 5:45
21203,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 5:45
21204,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 5:45
21205,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 6:00
21206,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 6:00
21207,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 6:00
21208,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 6:15
21209,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 6:15
21210,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 6:15
21211,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 6:30
21212,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 6:30
21213,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 6:30
21214,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 6:45
21215,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 6:45
21216,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 6:45
21217,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 7:00
21218,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 7:00
21219,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 7:00
21220,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 7:15
21221,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 7:15
21222,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 7:15
21223,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 7:30
21224,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 7:30
21225,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 7:30
21226,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 7:45
21227,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 7:45
21228,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 7:45
21229,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 8:00
21230,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 8:00
21231,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 8:00
21232,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 8:15
21233,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 8:15
21234,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 8:15
21235,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 8:30
21236,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 8:30
21237,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 8:30
21238,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 8:45
21239,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 8:45
21240,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 8:45
21241,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 9:00
21242,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 9:00
21243,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 9:00
21244,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 9:15
21245,2,-0.01,-0.01,-0.01,-6.4,-6.4,-6.4,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-1,-0.001,-0.64,-0.64,0,0,7/31/2017 9:15
21246,3,-0.01,-0.01,-0.01,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-1,-0.001,-0.2,-0.2,0,0,7/31/2017 9:15
21247,1,-0.01,-0.01,-0.01,-5,-5,-5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.001,-0.5,-0.5,0,0,7/31/2017 9:30
